seed,outer_fold,test_year,epoch,train_loss,val_loss,epoch_time
42,1,2022,1,0.9303448309501012,0.5939190536737442,0.13492178916931152
42,1,2022,2,0.499363312125206,0.46571965515613556,0.1346280574798584
42,1,2022,3,0.3543620124459267,0.5932673215866089,0.12475132942199707
42,1,2022,4,0.36370512743790945,0.4632472097873688,0.11603403091430664
42,1,2022,5,0.34105414946873985,0.525634765625,0.0989067554473877
42,1,2022,6,0.3253308122356733,0.56812584400177,0.10382986068725586
42,1,2022,7,0.3540948798259099,0.4602355509996414,0.10595917701721191
42,1,2022,8,0.30682569642861685,0.5431438535451889,0.10266494750976562
42,1,2022,9,0.29228121787309647,0.4042621850967407,0.11315536499023438
42,1,2022,10,0.2638873144984245,0.4054783284664154,0.0976712703704834
42,1,2022,11,0.244236088792483,0.4186938405036926,0.09038257598876953
42,1,2022,12,0.24049005607763926,0.35090547800064087,0.10019397735595703
42,1,2022,13,0.2255677744746208,0.37736913561820984,0.12182426452636719
42,1,2022,14,0.21957584967215857,0.4049220681190491,0.1103522777557373
42,1,2022,15,0.2467360665400823,0.3935260772705078,0.08360910415649414
42,1,2022,16,0.211920956770579,0.36578771471977234,0.07458829879760742
42,1,2022,17,0.20038609703381857,0.3986435532569885,0.07484269142150879
42,1,2022,18,0.19930212472875913,0.34254634380340576,0.06880927085876465
42,1,2022,19,0.18263151198625566,0.3983812928199768,0.06194925308227539
42,1,2022,20,0.16772945821285248,0.36244185268878937,0.06328630447387695
42,1,2022,21,0.16543477674325308,0.3525524437427521,0.06946778297424316
42,1,2022,22,0.16220282539725303,0.37472957372665405,0.05530071258544922
42,1,2022,23,0.18196257948875427,0.3697979748249054,0.05837893486022949
42,1,2022,24,0.15649035026629765,0.3442395180463791,0.058272600173950195
42,1,2022,25,0.15121279259522755,0.39128777384757996,0.06168723106384277
42,1,2022,26,0.13302420812348525,0.32977163791656494,0.05332636833190918
42,1,2022,27,0.13891021758317948,0.39708128571510315,0.06825637817382812
42,1,2022,28,0.12727236325542132,0.36074499785900116,0.06478118896484375
42,1,2022,29,0.127089723944664,0.37766286730766296,0.06351709365844727
42,1,2022,30,0.11890327955285708,0.36952969431877136,0.06673216819763184
42,1,2022,31,0.12495891774694125,0.37717436254024506,0.08441376686096191
42,1,2022,32,0.11732809916138649,0.35304495692253113,0.08836174011230469
42,1,2022,33,0.12222556844353676,0.42941781878471375,0.07270073890686035
42,1,2022,34,0.14600421947737535,0.34928011894226074,0.06580567359924316
42,1,2022,35,0.15525058632095654,0.4493351876735687,0.07109975814819336
42,1,2022,36,0.1394765444099903,0.3602113574743271,0.0657796859741211
42,1,2022,37,0.1196077149361372,0.40152814984321594,0.06159257888793945
42,1,2022,38,0.10812400889893373,0.36393657326698303,0.06319189071655273
42,1,2022,39,0.10229124687612057,0.3662962317466736,0.07183027267456055
42,1,2022,40,0.09899488712350528,0.37336328625679016,0.058821678161621094
42,1,2022,41,0.09845113282402357,0.3681377023458481,0.05591177940368652
42,1,2022,42,0.09853750430047511,0.36270758509635925,0.0577237606048584
42,1,2022,43,0.0975310650964578,0.36216750741004944,0.06354928016662598
42,1,2022,44,0.09697461860875288,0.36359545588493347,0.058283329010009766
42,1,2022,45,0.0958577636629343,0.3583558350801468,0.07306075096130371
42,1,2022,46,0.09575927468637625,0.35502517223358154,0.08129453659057617
42,2,2023,1,0.9495423547923565,0.955066442489624,0.10723614692687988
42,2,2023,2,0.5399144366383553,0.6455161273479462,0.10454392433166504
42,2,2023,3,0.3689417722634971,0.5947380065917969,0.09620261192321777
42,2,2023,4,0.3441588571295142,0.5246982127428055,0.11516308784484863
42,2,2023,5,0.3426147303543985,0.5477213263511658,0.1210017204284668
42,2,2023,6,0.30751365004107356,0.5082311630249023,0.10609626770019531
42,2,2023,7,0.2894599582068622,0.48200978338718414,0.09786534309387207
42,2,2023,8,0.29362893383949995,0.4567563682794571,0.1010277271270752
42,2,2023,9,0.27655185107141733,0.4203759580850601,0.1004939079284668
42,2,2023,10,0.2518022498115897,0.4412434250116348,0.11478829383850098
42,2,2023,11,0.23849017336033285,0.40398192405700684,0.1000511646270752
