seed,outer_fold,test_year,inference_time,train_time
42,1,2022,0.010035991668701172,37.753469944000244
42,2,2023,0.009766817092895508,24.905659914016724
42,3,2024,0.0071277618408203125,28.598604917526245
123,1,2022,0.007508754730224609,9.657872438430786
123,2,2023,0.0070362091064453125,10.282896041870117
123,3,2024,0.004155874252319336,9.442121267318726
2024,1,2022,0.012586116790771484,28.079083681106567
2024,2,2023,0.014354705810546875,38.42850661277771
2024,3,2024,0.014201164245605469,62.746161460876465
