trial,seed,val_year,held_spatial_fold,held_depts,rmse
16,42,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.26785511799455686
16,42,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.251191666744362
16,42,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4455596672895915
17,42,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.35570038594800607
17,42,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.41709196518430175
17,42,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.2975722332023374
17,42,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.4312252259088476
17,42,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.25487436448635853
17,42,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3028601108438369
17,42,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.2929905438264273
17,42,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.49398899390531614
17,42,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.6015383727944913
17,42,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3163685835093822
17,42,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.21698628991848426
17,42,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.44277206037027034
18,42,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4782373514501875
18,42,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.41134547444241265
18,42,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.37080928540568403
18,42,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.22972898498124
18,42,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.32887998643702965
18,42,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.360901699520051
18,42,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3117186194971715
18,42,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4922780150485995
18,42,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.3967732096218912
18,42,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3682973200610162
18,42,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.2084145486998089
18,42,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.46997143237565175
19,42,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4771844994701088
19,42,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.40785291698016435
19,42,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3314438167396653
19,42,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.3144135377089234
19,42,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5020821253444127
19,42,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3547216676227918
19,42,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.31553017636547454
19,42,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5764619000343721
19,42,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.6250293247972745
19,42,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3049426599837297
19,42,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.23294277482576453
19,42,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4489756714319276
0,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5623485573247539
0,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.4267183717707128
0,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3122826535657087
0,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.2586994716348294
0,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.25750140002249694
0,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3730606755604919
0,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.28134806565768355
0,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5294673687315091
0,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.45994407477113575
0,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.33307432254418
0,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.26907698732953755
0,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4535074428769826
1,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.3883009631182063
1,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.37517307181817033
1,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.5760707701860962
1,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.719354141868723
1,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.2048756280881274
1,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3577761535841312
1,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.4374856605904641
1,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5278637335729197
1,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5483079664929315
1,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3070525906938192
1,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3595932836618248
1,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5206021336162604
2,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.8214960551825995
2,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.7358587575201742
2,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3951837978512395
2,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.2335072618138532
2,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.22510016350994416
2,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3506368318557153
2,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3110197653323577
2,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4704856528467228
2,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4384483549224864
2,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3317675946175888
2,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3930743672767171
2,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.46709965419017396
3,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.3808314190899231
3,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.4467263281207116
3,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.4016372069395362
3,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.5996072138025312
3,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.2280548781571593
3,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.5260780403730604
3,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3823257777546439
3,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.6302023380299123
3,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5917063477019507
3,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.5766539286665608
3,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.5059411119092977
3,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.47909033381556865
4,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.7030156368399493
4,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.421209110035647
4,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.31029717585209415
4,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.4248771413744676
4,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.7153759835446596
4,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.30347845863774187
4,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.28277334289928613
4,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.48760833147901567
4,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.3993203162722313
4,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3196930711061287
4,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.308148654625571
4,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4440934913607121
5,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5338568121371587
5,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.45478575650946135
5,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.32033731783113223
5,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.2925586799272588
5,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.21234627345356238
5,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3279218158152038
5,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.2500718132826592
5,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5054391418936034
5,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.6111481130360339
5,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.36552560384439714
5,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3467216466307355
5,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.49902667736935213
6,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.46134450691200846
6,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.4057812737665768
6,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.2825131528670362
6,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.4406154706726673
6,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.31901586748513694
6,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3572085635164736
6,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3857294587558207
6,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.523712825958109
6,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5560009141492532
6,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3335588544153534
6,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.23549008546802322
6,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4693163470411448
7,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.494411966964839
7,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.5064694764786455
7,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.27124890056949835
7,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.2480858451955694
7,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.29589969647331693
7,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.5327780569807499
7,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.24505558987715648
7,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.48631953036515596
7,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4225314648891975
7,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3230650609535383
7,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.30012038318939027
7,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4816697469973598
8,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4978417666082471
8,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.4175428734254898
8,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.35304786759650836
8,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.4539557922548054
8,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.2544732292415367
8,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3371273084624409
8,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.30901286479718093
8,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.48298416110639314
8,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5535049997412315
8,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.33566076501917785
8,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3127884368139426
8,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4531345366428081
9,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.6446491942718804
9,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.4488113380260908
9,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3215761264660891
9,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.464956782748363
9,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.577333423898982
9,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.3644289121118055
9,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.24191472627982039
9,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.45439346939707254
9,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4311116805293369
9,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.27819468021832505
9,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.30394310372293637
9,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5000860319032449
10,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",1.1248536014668624
10,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",1.2608758336980868
10,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.9329159562649278
10,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",2.015782667987024
10,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.34038175550755184
10,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.7437683936657551
10,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.48406634187004927
10,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5890960754620604
10,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.8698788368873926
10,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.46523204581881134
10,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.547934160448847
10,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.7837572301868792
11,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.5334153643743519
11,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.4120822734870563
11,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.3104252727113497
11,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.2743270201207773
11,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.36720139903283017
11,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.36935206821343364
11,123,2020,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.31462987824918043
11,123,2020,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.5339709332552596
11,123,2021,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.4113623008042942
11,123,2021,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.30220227393769183
11,123,2021,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.21868385438859414
11,123,2021,4,"['Amazonas', 'Guaviare', 'Vaupes']",0.4532355634038757
12,123,2019,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.48602020136425156
12,123,2019,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.401980486087787
12,123,2019,3,"['Antioquia', 'Bogota d.c.', 'Boyaca', 'Caldas', 'Choco', 'Cundinamarca', 'Meta', 'Quindio', 'Risaralda', 'Santander', 'Tolima', 'Valle Del Cauca']",0.2916097528696078
12,123,2019,4,"['Amazonas', 'Guaviare', 'Vaupes']",1.3168895524736715
12,123,2020,1,"['Atlantico', 'Bolivar', 'Cesar', 'Cordoba', 'Guajira', 'Magdalena', 'Norte De Santander', 'Sucre']",0.3473296292069193
12,123,2020,2,"['Caqueta', 'Cauca', 'Huila', 'Narino', 'Putumayo']",0.39122984788567444
