seed,outer_fold,test_year,epoch,train_loss,val_loss
42,1,2022,1,0.8734823246796926,0.3159145414829254
42,1,2022,2,0.42746122082074484,0.19560757279396057
42,1,2022,3,0.3427370419104894,0.183056078851223
42,1,2022,4,0.310090172290802,0.1572849154472351
42,1,2022,5,0.28594745695590973,0.14506785571575165
42,1,2022,6,0.26930254797140757,0.13606419414281845
42,1,2022,7,0.25717090368270873,0.13190073519945145
42,1,2022,8,0.2501854697863261,0.13196821510791779
42,1,2022,9,0.24180923899014792,0.13108213245868683
42,1,2022,10,0.2357284739613533,0.13180943951010704
42,1,2022,11,0.2272471994161606,0.12492284178733826
42,1,2022,12,0.21604185700416564,0.12296300008893013
42,1,2022,13,0.21217798739671706,0.11887936666607857
42,1,2022,14,0.20514297236998877,0.11334340646862984
42,1,2022,15,0.19755854705969492,0.1117183119058609
42,1,2022,16,0.19374027202526728,0.10979137569665909
42,1,2022,17,0.1906374012430509,0.10805793851613998
42,1,2022,18,0.1876179575920105,0.10701733082532883
42,1,2022,19,0.18421355883280435,0.10622220113873482
42,1,2022,20,0.1845482975244522,0.10583437606692314
42,1,2022,21,0.1809942379593849,0.10496912151575089
42,1,2022,22,0.17850331465403238,0.10517817363142967
42,1,2022,23,0.1801612228155136,0.10643553733825684
42,1,2022,24,0.17601685325304667,0.10781395062804222
42,1,2022,25,0.17709420025348663,0.11079796403646469
42,1,2022,26,0.17416452417771022,0.10962443426251411
42,1,2022,27,0.17415424287319184,0.11105179414153099
42,1,2022,28,0.1720985010266304,0.10901554673910141
42,1,2022,29,0.16860699305931728,0.10664015635848045
42,1,2022,30,0.16612413376569748,0.10413466766476631
42,1,2022,31,0.1648960086206595,0.10281950980424881
42,1,2022,32,0.16251742467284203,0.10175420716404915
42,1,2022,33,0.16279029001792272,0.10154486075043678
42,1,2022,34,0.1622966061035792,0.10112914443016052
42,1,2022,35,0.1611154355108738,0.1011083796620369
42,1,2022,36,0.15912427579363186,0.10045557841658592
42,1,2022,37,0.1607355609536171,0.09976651147007942
42,1,2022,38,0.15930166641871135,0.10116918385028839
42,1,2022,39,0.15964357083042463,0.10046857222914696
42,1,2022,40,0.1556147555510203,0.10046812519431114
42,1,2022,41,0.15499179388086,0.09985727444291115
42,1,2022,42,0.1568750997384389,0.10026435926556587
42,1,2022,43,0.15562641695141793,0.09948111698031425
42,1,2022,44,0.15538178160786628,0.10006613656878471
42,1,2022,45,0.1561117060482502,0.10046729445457458
42,1,2022,46,0.15462041944265364,0.09902987629175186
42,1,2022,47,0.1521932599445184,0.09991635382175446
42,1,2022,48,0.15312101220091184,0.098688043653965
42,1,2022,49,0.15295715009172758,0.09989513829350471
42,1,2022,50,0.15394322474797567,0.09909959137439728
42,1,2022,51,0.15474087124069533,0.09914075210690498
42,1,2022,52,0.1545404369632403,0.0988788977265358
42,1,2022,53,0.15420381004611652,0.09985869750380516
42,1,2022,54,0.15738050813476245,0.10132244229316711
42,1,2022,55,0.15921860511104266,0.11099756881594658
42,1,2022,56,0.1617076868812243,0.11631463840603828
42,1,2022,57,0.1602346067627271,0.1182953305542469
42,1,2022,58,0.1566651150584221,0.11082793027162552
42,1,2022,59,0.15465579653779665,0.1034291610121727
42,1,2022,60,0.15196069106459617,0.10295828059315681
42,1,2022,61,0.14816506952047348,0.10040154680609703
42,1,2022,62,0.1476182443400224,0.09845807775855064
42,1,2022,63,0.14542746941248577,0.09893134236335754
42,1,2022,64,0.14690799340605737,0.09924178570508957
42,1,2022,65,0.1473938186963399,0.09909703955054283
42,1,2022,66,0.14619267731904984,0.09843061491847038
42,1,2022,67,0.1459785799185435,0.09843635186553001
42,1,2022,68,0.14581531683603924,0.09822582080960274
42,1,2022,69,0.1437576192120711,0.0978572703897953
42,1,2022,70,0.14469934850931168,0.09817009791731834
42,1,2022,71,0.14321269591649374,0.09832142293453217
42,1,2022,72,0.14507341161370277,0.09785675257444382
42,1,2022,73,0.1434449185927709,0.09747951850295067
42,1,2022,74,0.14457124223311743,0.09748975187540054
42,1,2022,75,0.14571986372272175,0.09744684770703316
42,1,2022,76,0.14448439354697865,0.0977620854973793
42,1,2022,77,0.14510963559150697,0.09833137691020966
42,1,2022,78,0.14379940753181775,0.09847547486424446
42,1,2022,79,0.141680571436882,0.09865021705627441
42,1,2022,80,0.14300027738014856,0.09769098460674286
42,1,2022,81,0.14229990939299267,0.09789104387164116
42,1,2022,82,0.14155484636624655,0.09767160937190056
42,1,2022,83,0.14248915240168572,0.09772220626473427
42,1,2022,84,0.14181610221664112,0.09822149574756622
42,1,2022,85,0.14220475554466247,0.09759978204965591
42,1,2022,86,0.14208468794822693,0.09737500548362732
42,1,2022,87,0.14187420383095742,0.09750999137759209
42,1,2022,88,0.14154835293690363,0.09744036197662354
42,1,2022,89,0.13974760323762894,0.09791852533817291
42,1,2022,90,0.1411276414990425,0.09773766621947289
42,1,2022,91,0.1394041826327642,0.09780693054199219
42,1,2022,92,0.1404087483882904,0.09736763313412666
42,1,2022,93,0.14075611978769303,0.09796250984072685
42,1,2022,94,0.13934856380025545,0.09846767783164978
42,1,2022,95,0.13919186318914095,0.09783469885587692
42,1,2022,96,0.13957005590200425,0.0970989353954792
42,1,2022,97,0.14147255743543308,0.09737614542245865
42,1,2022,98,0.1409290368358294,0.09742240607738495
42,1,2022,99,0.1395852141082287,0.09763023257255554
42,1,2022,100,0.14084432721138002,0.09778323024511337
42,1,2022,101,0.14012448340654374,0.09744749590754509
42,1,2022,102,0.13986453786492348,0.0980367511510849
42,1,2022,103,0.13975909277796744,0.09756883606314659
42,1,2022,104,0.14054836357633274,0.09739396721124649
42,1,2022,105,0.1394229973355929,0.09727497026324272
42,1,2022,106,0.13965466444691021,0.09794700890779495
42,1,2022,107,0.13871119345227878,0.09877479448914528
42,1,2022,108,0.13855951701601346,0.09738964587450027
42,1,2022,109,0.13902577484647433,0.09753686189651489
42,1,2022,110,0.14008645539482434,0.09817440435290337
42,1,2022,111,0.13812756538391113,0.09839165583252907
42,1,2022,112,0.13693404843409857,0.09798698499798775
42,1,2022,113,0.1384597547352314,0.09702282026410103
42,1,2022,114,0.1390927111109098,0.09667584300041199
42,1,2022,115,0.1369073671599229,0.09792650863528252
42,1,2022,116,0.13671146035194398,0.09777577593922615
42,1,2022,117,0.13575454726815223,0.09690588712692261
42,1,2022,118,0.13609734922647476,0.09744853526353836
42,1,2022,119,0.1388194722433885,0.09759039804339409
42,1,2022,120,0.13755186547835668,0.09718529134988785
42,1,2022,121,0.1370436501999696,0.09722937643527985
42,1,2022,122,0.13663084258635838,0.09739423543214798
42,1,2022,123,0.13555484637618065,0.09679892286658287
42,1,2022,124,0.1358930751681328,0.09687643498182297
42,1,2022,125,0.13695058971643448,0.09747615084052086
42,1,2022,126,0.13753962193926175,0.0970650389790535
42,1,2022,127,0.1366964389880498,0.09735097363591194
42,1,2022,128,0.13651294708251954,0.09754152223467827
42,1,2022,129,0.1377989801267783,0.09690192714333534
42,1,2022,130,0.13547150567173957,0.0970320962369442
42,1,2022,131,0.13544211486975352,0.09744633361697197
42,1,2022,132,0.13539428959290187,0.09723762422800064
42,1,2022,133,0.13738561818997067,0.09697915986180305
42,1,2022,134,0.13674345314502717,0.09704939648509026
42,2,2023,1,0.7345659546554089,0.45508748292922974
42,2,2023,2,0.4039436122402549,0.2767806202173233
