seed,outer_fold,test_year,inference_time,train_time
42,1,2022,0.29468512535095215,12.389583587646484
42,2,2023,0.2777078151702881,23.203290939331055
42,3,2024,0.2801687717437744,20.143227577209473
123,1,2022,0.2737143039703369,8.585593700408936
123,2,2023,0.25905370712280273,22.11437702178955
123,3,2024,0.2612571716308594,15.295198678970337
2024,1,2022,0.3186497688293457,8.299155712127686
2024,2,2023,0.3238205909729004,37.44561767578125
2024,3,2024,0.2978246212005615,34.82624101638794
